fold,roc_auc,pr_auc,brier,sens_at_20,vpp_at_20
0,0.5714285714285715,0.2831564513917455,0.18108189308370864,0.2,0.15384615384615385
1,0.632936507936508,0.3236217784604881,0.17683731989048596,0.5555555555555556,0.38461538461538464
2,0.6527272727272727,0.3560809739848477,0.16832362532020664,0.3,0.23076923076923078
3,0.5727272727272728,0.2084027216004688,0.18699595009366363,0.2,0.15384615384615385
4,0.66,0.33978825882215713,0.1625098699114245,0.4,0.3076923076923077
5,0.6232142857142858,0.3179923699488917,0.17811142230193408,0.5,0.38461538461538464
6,0.6071428571428572,0.3274227029779647,0.16377207839850047,0.4444444444444444,0.3076923076923077
7,0.6072727272727273,0.24623105865180317,0.18378014529680117,0.4,0.3076923076923077
8,0.6527272727272727,0.2938019800797984,0.18478104410996596,0.3,0.23076923076923078
9,0.5690909090909091,0.3743526656160927,0.17000853814338474,0.4,0.3076923076923077
10,0.6964285714285714,0.3367861770889192,0.1584763947361564,0.5,0.38461538461538464
11,0.5615079365079365,0.20416106582816368,0.18165741620592193,0.3333333333333333,0.23076923076923078
12,0.5181818181818182,0.19827900274834237,0.20115076104344992,0.2,0.15384615384615385
13,0.5599999999999999,0.28716206546637224,0.17945571200515587,0.4,0.3076923076923077
14,0.6145454545454546,0.28095504002937577,0.16982597953567866,0.4,0.3076923076923077
15,0.6696428571428571,0.2991630612574009,0.16097256689763698,0.4,0.3076923076923077
16,0.5456349206349206,0.27657703084450397,0.17231713425592743,0.4444444444444444,0.3076923076923077
17,0.5563636363636364,0.22181432588553332,0.18190010201520107,0.2,0.15384615384615385
18,0.7727272727272728,0.6125130404067786,0.16505992438447042,0.5,0.38461538461538464
19,0.5363636363636364,0.18619856737503795,0.21341427419010284,0.2,0.15384615384615385
20,0.6714285714285714,0.49188991516146685,0.16631933741134267,0.4,0.3076923076923077
21,0.6150793650793651,0.37422753582398216,0.17023901871759364,0.3333333333333333,0.23076923076923078
22,0.6181818181818183,0.23100413067324832,0.18220013407442187,0.3,0.23076923076923078
23,0.7,0.4101724730296159,0.17463621250633368,0.4,0.3076923076923077
24,0.7363636363636363,0.4180266594065092,0.16092932614477226,0.4,0.3076923076923077
25,0.5821428571428571,0.297162477074118,0.1826211035374912,0.4,0.3076923076923077
26,0.6190476190476191,0.2960475973443174,0.17116536135886568,0.3333333333333333,0.23076923076923078
27,0.6763636363636364,0.3199171988476489,0.17761119413351556,0.5,0.38461538461538464
28,0.6254545454545455,0.27807549862696923,0.16993048290262294,0.4,0.3076923076923077
29,0.7,0.42016107713502826,0.15672884877478496,0.4,0.3076923076923077
30,0.7517857142857143,0.3026573787409701,0.16130259141858866,0.4,0.3076923076923077
31,0.7341269841269841,0.4145940345835304,0.16735854645550238,0.3333333333333333,0.23076923076923078
32,0.6163636363636364,0.32503878066378067,0.1702461564409596,0.3,0.23076923076923078
33,0.6199999999999999,0.2630343655638574,0.1851610767164445,0.3,0.23076923076923078
34,0.5545454545454546,0.292272259079825,0.19009827348619132,0.4,0.3076923076923077
35,0.7321428571428571,0.3869862980558826,0.16791343058243732,0.5,0.38461538461538464
36,0.6666666666666666,0.3021788034042936,0.1628713726797195,0.3333333333333333,0.23076923076923078
37,0.6200000000000001,0.2633945417240612,0.17966284665662582,0.2,0.15384615384615385
38,0.6872727272727273,0.38724837662337663,0.16671293228446182,0.5,0.38461538461538464
39,0.6036363636363636,0.3020765087199423,0.1748425487473178,0.3,0.23076923076923078
40,0.6071428571428572,0.3213042993101233,0.170723981610315,0.2,0.15384615384615385
41,0.6170634920634921,0.24272227409482308,0.17582530058883475,0.2222222222222222,0.15384615384615385
42,0.5690909090909091,0.35095517090834527,0.180801320908056,0.2,0.15384615384615385
43,0.7745454545454545,0.5747295855501151,0.1639659975369105,0.5,0.38461538461538464
44,0.68,0.3722730620828447,0.16657785896822286,0.5,0.38461538461538464
45,0.5428571428571428,0.19345783981564496,0.17919465073427307,0.2,0.15384615384615385
46,0.7093253968253969,0.30282789806783617,0.15560912218358774,0.4444444444444444,0.3076923076923077
47,0.6563636363636364,0.2698944805194805,0.17770559898584706,0.4,0.3076923076923077
48,0.6927272727272727,0.4175095484228536,0.1610200169240111,0.4,0.3076923076923077
49,0.8054545454545454,0.47684081194063044,0.16340115725089543,0.5,0.38461538461538464
