fold,roc_auc,pr_auc,brier,sens_at_20,vpp_at_20
0,0.7767857142857143,0.42628584059618535,0.15208629062527948,0.5,0.38461538461538464
1,0.6924603174603174,0.30364798692093375,0.13491063754960841,0.3333333333333333,0.23076923076923078
2,0.8254545454545454,0.6154767070954341,0.13321992092936855,0.6,0.46153846153846156
3,0.7618181818181818,0.5119612155712725,0.13338125814955773,0.5,0.38461538461538464
4,0.7654545454545455,0.3330910197771279,0.13740486103040672,0.5,0.38461538461538464
5,0.7125,0.3998596429548029,0.14006004792788534,0.3,0.23076923076923078
6,0.9087301587301586,0.6428546761880094,0.10865368623290152,0.7777777777777778,0.5384615384615384
7,0.749090909090909,0.4092271339330163,0.13975886690454994,0.5,0.38461538461538464
8,0.749090909090909,0.4117946538556294,0.14339482262988051,0.5,0.38461538461538464
9,0.7763636363636364,0.4701087572826703,0.12834365427746655,0.5,0.38461538461538464
10,0.8053571428571429,0.5107999452454893,0.1301081302381498,0.4,0.3076923076923077
11,0.6369047619047619,0.31713370832643994,0.15943398014469798,0.3333333333333333,0.23076923076923078
12,0.74,0.435096818386292,0.1424612767280033,0.4,0.3076923076923077
13,0.8345454545454546,0.5179984243332801,0.1242058552131564,0.7,0.5384615384615384
14,0.8272727272727273,0.6528388278388279,0.1077165797741686,0.6,0.46153846153846156
15,0.7446428571428572,0.44305963748238786,0.13137558106526723,0.5,0.38461538461538464
16,0.8412698412698414,0.36957568516708306,0.12511935135121813,0.5555555555555556,0.38461538461538464
17,0.6981818181818182,0.3149855649199235,0.1405291967693239,0.4,0.3076923076923077
18,0.8127272727272727,0.6690627124293543,0.12609789945000915,0.6,0.46153846153846156
19,0.7763636363636364,0.4926234218997376,0.1497007376587643,0.6,0.46153846153846156
20,0.7392857142857143,0.5613769563769563,0.12866245887550914,0.6,0.46153846153846156
21,0.7896825396825397,0.5045824655021636,0.12927586204166266,0.5555555555555556,0.38461538461538464
22,0.769090909090909,0.38949563733539394,0.1388695743712876,0.5,0.38461538461538464
23,0.8036363636363637,0.49479253089310016,0.13116119661435144,0.5,0.38461538461538464
24,0.7854545454545454,0.5465056987800422,0.1290532320243779,0.5,0.38461538461538464
25,0.7589285714285714,0.4417261434217956,0.1428047128492225,0.4,0.3076923076923077
26,0.8293650793650794,0.4828418342350231,0.14141957206656885,0.6666666666666666,0.46153846153846156
27,0.8145454545454545,0.6011973180076627,0.1294705605982658,0.7,0.5384615384615384
28,0.8054545454545454,0.443482683982684,0.12468115939945502,0.4,0.3076923076923077
29,0.7945454545454546,0.4976245096367048,0.11379799199282165,0.5,0.38461538461538464
30,0.8535714285714286,0.5579491341991343,0.12882977618531252,0.6,0.46153846153846156
31,0.7162698412698412,0.3315399610136452,0.14915327164825404,0.4444444444444444,0.3076923076923077
32,0.8618181818181818,0.5759773829956386,0.1099852321530446,0.7,0.5384615384615384
33,0.5163636363636364,0.2541611522929581,0.174966814970175,0.2,0.15384615384615385
34,0.8454545454545456,0.6168403361344538,0.12048642628690695,0.5,0.38461538461538464
35,0.7821428571428571,0.5875181796856673,0.1234464649417155,0.5,0.38461538461538464
36,0.7678571428571428,0.40907174140256847,0.1269974558700352,0.4444444444444444,0.3076923076923077
37,0.8272727272727274,0.46339605407380347,0.13781042596696505,0.6,0.46153846153846156
38,0.730909090909091,0.4900262682451385,0.13246746987243818,0.4,0.3076923076923077
39,0.7945454545454547,0.48610784043421607,0.12375024910534853,0.4,0.3076923076923077
40,0.842857142857143,0.5509125678243325,0.11534983534955648,0.6,0.46153846153846156
41,0.8313492063492064,0.5285702369035703,0.12387942611003717,0.5555555555555556,0.38461538461538464
42,0.6181818181818182,0.23645641371743092,0.16711014931914908,0.2,0.15384615384615385
43,0.7909090909090909,0.517551641341115,0.12772319602789312,0.4,0.3076923076923077
44,0.8454545454545455,0.6656214053513377,0.12068724694301934,0.7,0.5384615384615384
45,0.7125,0.28406565640988257,0.14492625422609437,0.4,0.3076923076923077
46,0.9027777777777778,0.72703081232493,0.09573095217944075,0.7777777777777778,0.5384615384615384
47,0.8345454545454546,0.5187782138631035,0.11389194830083832,0.7,0.5384615384615384
48,0.7963636363636364,0.5125825114050513,0.13212273823842086,0.5,0.38461538461538464
49,0.6654545454545454,0.22161884085413497,0.161665658958718,0.3,0.23076923076923078
