fold,roc_auc,pr_auc,brier,sens_at_20,vpp_at_20
0,0.7734553775743707,0.5310081528621982,0.19651100786449308,0.3157894736842105,0.46153846153846156
1,0.8100686498855836,0.5995489947043602,0.17654236155241626,0.42105263157894735,0.6153846153846154
2,0.811212814645309,0.6399779729930444,0.1721968615660873,0.47368421052631576,0.6923076923076923
3,0.7321637426900585,0.5894611968647192,0.19691674078817206,0.3684210526315789,0.5384615384615384
4,0.8421052631578947,0.7677771850861833,0.16232763760982932,0.5789473684210527,0.8461538461538461
5,0.8615560640732265,0.7395706876635528,0.15164224346697783,0.47368421052631576,0.6923076923076923
6,0.8421052631578947,0.7795261862501404,0.14738721247449862,0.5263157894736842,0.7692307692307693
7,0.7391304347826088,0.47350360338665665,0.2001105980295349,0.3684210526315789,0.5384615384615384
8,0.8128654970760233,0.6624564913221747,0.20151011822656317,0.5263157894736842,0.7692307692307693
9,0.6818713450292397,0.5267477231574762,0.2257267895516976,0.2631578947368421,0.38461538461538464
10,0.8569794050343249,0.6979586067617678,0.15738157547452591,0.47368421052631576,0.6923076923076923
11,0.7883295194508009,0.6453949174784164,0.17457382023906376,0.42105263157894735,0.6153846153846154
12,0.7734553775743707,0.5821287591096493,0.20646769833551426,0.3684210526315789,0.5384615384615384
13,0.7614035087719299,0.602608144149678,0.18033176928864855,0.5263157894736842,0.7692307692307693
14,0.750877192982456,0.5784970827427305,0.18548456235057914,0.47368421052631576,0.6923076923076923
15,0.7883295194508009,0.5536880192528393,0.1850957194759565,0.3684210526315789,0.5384615384615384
16,0.7814645308924486,0.6347218228670244,0.19898996250346485,0.3684210526315789,0.5384615384615384
17,0.7826086956521738,0.6864729588353808,0.19264421365549514,0.47368421052631576,0.6923076923076923
18,0.8245614035087719,0.649069034601439,0.1653604567212591,0.42105263157894735,0.6153846153846154
19,0.7578947368421052,0.6188300749958748,0.18726338632323936,0.3684210526315789,0.5384615384615384
20,0.8363844393592678,0.6808428175931236,0.17912334021646628,0.47368421052631576,0.6923076923076923
21,0.7940503432494279,0.6224676215199063,0.1670973567816822,0.5263157894736842,0.7692307692307693
22,0.7151029748283753,0.5637733930834947,0.21492237736068692,0.42105263157894735,0.6153846153846154
23,0.775438596491228,0.6158711810616508,0.18074663509938113,0.3684210526315789,0.5384615384615384
24,0.8654970760233918,0.7360034638081729,0.17147225465027616,0.47368421052631576,0.6923076923076923
25,0.7780320366132724,0.6646171202092255,0.17524448402027074,0.42105263157894735,0.6153846153846154
26,0.7128146453089245,0.46986275528176513,0.22344327975230996,0.3157894736842105,0.46153846153846156
27,0.8627002288329519,0.7294219699222526,0.1521159630372808,0.47368421052631576,0.6923076923076923
28,0.6807017543859649,0.5400797994714194,0.23136568379183287,0.42105263157894735,0.6153846153846154
29,0.9099415204678362,0.8070933907988544,0.12930373941111925,0.5263157894736842,0.7692307692307693
30,0.7848970251716247,0.6912416304805216,0.19864357474603958,0.42105263157894735,0.6153846153846154
31,0.7848970251716246,0.6732576399024204,0.17148217139714422,0.47368421052631576,0.6923076923076923
32,0.8512585812356979,0.7138225666804088,0.18101959233791642,0.42105263157894735,0.6153846153846154
33,0.895906432748538,0.7069449801913972,0.13918321093222508,0.5263157894736842,0.7692307692307693
34,0.7076023391812866,0.567232962048499,0.20270988490298913,0.3684210526315789,0.5384615384615384
35,0.7643020594965675,0.5994918125388491,0.19079695414364156,0.3684210526315789,0.5384615384615384
36,0.7540045766590389,0.6271407435408307,0.19266908699960233,0.42105263157894735,0.6153846153846154
37,0.839816933638444,0.7011326574395043,0.15212516878338175,0.42105263157894735,0.6153846153846154
38,0.8701754385964912,0.7781765062086372,0.1411924882819986,0.631578947368421,0.9230769230769231
39,0.647953216374269,0.3887731461027081,0.24664705837633952,0.3157894736842105,0.46153846153846156
40,0.8054919908466819,0.5944248309397798,0.18832123085115532,0.47368421052631576,0.6923076923076923
41,0.7551487414187643,0.6570072504392177,0.23170832676311046,0.3684210526315789,0.5384615384615384
42,0.8867276887871853,0.7902836241147047,0.13534188515705511,0.5263157894736842,0.7692307692307693
43,0.7438596491228071,0.5648525105140255,0.19176155980680704,0.3157894736842105,0.46153846153846156
44,0.8842105263157894,0.750746608569363,0.14513569608062937,0.47368421052631576,0.6923076923076923
45,0.7837528604118993,0.5558161090160783,0.18456505051171593,0.42105263157894735,0.6153846153846154
46,0.7208237986270022,0.5287898301799903,0.22704555293250184,0.3684210526315789,0.5384615384615384
47,0.826086956521739,0.6391984226640866,0.17109370816323424,0.47368421052631576,0.6923076923076923
48,0.7812865497076023,0.699666156476108,0.1845612665745207,0.5263157894736842,0.7692307692307693
49,0.8222222222222222,0.6885057003225996,0.1581613794696321,0.5263157894736842,0.7692307692307693
