fold,roc_auc,pr_auc,brier,sens_at_20,vpp_at_20
0,0.8696428571428572,0.7030190341549367,0.11899595184253726,0.6,0.46153846153846156
1,0.748015873015873,0.37110170330758563,0.12335638462566961,0.4444444444444444,0.3076923076923077
2,0.9363636363636364,0.7409687096529202,0.09873913229597674,0.8,0.6153846153846154
3,0.7890909090909091,0.6038983823194349,0.11396149578833208,0.5,0.38461538461538464
4,0.8254545454545454,0.4660180587386469,0.11384836491074533,0.4,0.3076923076923077
5,0.7642857142857143,0.4877557388847711,0.12585715863863092,0.5,0.38461538461538464
6,0.9444444444444444,0.7615468409586057,0.09142731969607557,0.7777777777777778,0.5384615384615384
7,0.8036363636363636,0.4982554144917476,0.11998503859609765,0.5,0.38461538461538464
8,0.8290909090909091,0.49857142857142855,0.11521420017490346,0.5,0.38461538461538464
9,0.8054545454545454,0.581249914107057,0.11160402187457287,0.6,0.46153846153846156
10,0.9089285714285714,0.6932699692780337,0.09996734162751753,0.6,0.46153846153846156
11,0.7123015873015872,0.396487719161866,0.13001065291983274,0.3333333333333333,0.23076923076923078
12,0.7763636363636364,0.4858467974747045,0.1280716820732325,0.5,0.38461538461538464
13,0.9018181818181819,0.5335769347611452,0.10431952099392695,0.6,0.46153846153846156
14,0.7927272727272727,0.6625791053098354,0.10314375428492244,0.6,0.46153846153846156
15,0.8625,0.6398906926406926,0.10420538753627996,0.6,0.46153846153846156
16,0.8849206349206349,0.5555106729019772,0.10858872230835845,0.6666666666666666,0.46153846153846156
17,0.7054545454545453,0.3369289433970285,0.1355796046704376,0.4,0.3076923076923077
18,0.8109090909090909,0.6739766483516484,0.10023955655452925,0.7,0.5384615384615384
19,0.8163636363636364,0.6922975398585154,0.1338045184907184,0.6,0.46153846153846156
20,0.8178571428571428,0.7145457615670381,0.09636560236552606,0.7,0.5384615384615384
21,0.7896825396825397,0.5743102522812669,0.12287081727346671,0.4444444444444444,0.3076923076923077
22,0.8363636363636364,0.556898585975665,0.12813467803747816,0.5,0.38461538461538464
23,0.8672727272727273,0.6099491533370843,0.10467674565646053,0.6,0.46153846153846156
24,0.8545454545454546,0.6249494949494949,0.10478787954455815,0.6,0.46153846153846156
25,0.8142857142857143,0.6188461538461538,0.11213004311663038,0.7,0.5384615384615384
26,0.8452380952380952,0.7128001016889904,0.14385100219094948,0.6666666666666666,0.46153846153846156
27,0.8272727272727274,0.5985338345864661,0.10364526440947261,0.6,0.46153846153846156
28,0.8999999999999999,0.6119827586206896,0.09866556239973566,0.6,0.46153846153846156
29,0.92,0.6805357142857142,0.0967655014407575,0.7,0.5384615384615384
30,0.9267857142857143,0.7919696969696969,0.10114058748961502,0.8,0.6153846153846154
31,0.7996031746031746,0.36152293544766667,0.13411025200512486,0.5555555555555556,0.38461538461538464
32,0.8709090909090909,0.6978882664176782,0.09320238590793212,0.7,0.5384615384615384
33,0.6236363636363637,0.37506826478328403,0.14395525869492543,0.4,0.3076923076923077
34,0.8981818181818182,0.706346043248217,0.09678621301918887,0.6,0.46153846153846156
35,0.8482142857142857,0.7008225108225108,0.10068885711904212,0.6,0.46153846153846156
36,0.7956349206349205,0.49061055105058554,0.11895265021252555,0.5555555555555556,0.38461538461538464
37,0.8763636363636365,0.5396128909229596,0.11550618315914171,0.7,0.5384615384615384
38,0.8309090909090909,0.5967550366300366,0.10909907365443641,0.6,0.46153846153846156
39,0.8254545454545454,0.5536858974358975,0.11235976319199475,0.5,0.38461538461538464
40,0.8892857142857142,0.6657657638073706,0.09555611694497809,0.7,0.5384615384615384
41,0.8115079365079365,0.5553217615717616,0.12256662093735904,0.5555555555555556,0.38461538461538464
42,0.6836363636363637,0.32660915333875484,0.14334599973946544,0.3,0.23076923076923078
43,0.8763636363636363,0.6399661066902447,0.10035682778243402,0.6,0.46153846153846156
44,0.8727272727272728,0.7128136446886446,0.10280566970106625,0.7,0.5384615384615384
45,0.8392857142857143,0.49986226157743185,0.11515907710421362,0.6,0.46153846153846156
46,0.9027777777777778,0.7087110755589017,0.09079671401536982,0.6666666666666666,0.46153846153846156
47,0.8745454545454545,0.6701674937965261,0.08490176115962893,0.8,0.6153846153846154
48,0.7781818181818182,0.5748148880105401,0.1288160924628935,0.5,0.38461538461538464
49,0.7272727272727273,0.2703537189738464,0.14218777879184405,0.4,0.3076923076923077
