fold,roc_auc,pr_auc,brier,sens_at_20,vpp_at_20
0,0.5517857142857142,0.26320781754914524,0.22443960175566066,0.2,0.15384615384615385
1,0.6964285714285714,0.37389021796916533,0.20683217669704188,0.4444444444444444,0.3076923076923077
2,0.769090909090909,0.5245675090355941,0.1892831512878091,0.5,0.38461538461538464
3,0.6563636363636364,0.3161470342522974,0.2158825295170422,0.4,0.3076923076923077
4,0.6690909090909091,0.25666246754980554,0.19044640473820124,0.4,0.3076923076923077
5,0.6696428571428571,0.2740924269285253,0.2190063074910737,0.4,0.3076923076923077
6,0.6884920634920635,0.36228064141213473,0.18461057604896153,0.4444444444444444,0.3076923076923077
7,0.6436363636363637,0.37796833820679443,0.21526621254649278,0.3,0.23076923076923078
8,0.6436363636363637,0.34253017697964266,0.2293434690073559,0.3,0.23076923076923078
9,0.6890909090909091,0.3324593647650739,0.19486869677802346,0.3,0.23076923076923078
10,0.7375,0.4084012392835922,0.17925154581481664,0.5,0.38461538461538464
11,0.6071428571428572,0.20434464017750192,0.22079814368041084,0.4444444444444444,0.3076923076923077
12,0.6290909090909091,0.2960696941946942,0.23093340140539045,0.3,0.23076923076923078
13,0.6272727272727273,0.3350544839387104,0.20746105915673993,0.4,0.3076923076923077
14,0.7454545454545455,0.5147114063073316,0.1913047839944133,0.5,0.38461538461538464
15,0.7303571428571429,0.30407185953524624,0.18996230638072756,0.4,0.3076923076923077
16,0.628968253968254,0.2306767506050093,0.2000478560217891,0.3333333333333333,0.23076923076923078
17,0.6072727272727273,0.30746470145295696,0.21760551591312394,0.2,0.15384615384615385
18,0.7909090909090909,0.5286407657221958,0.18782740957622673,0.5,0.38461538461538464
19,0.6236363636363637,0.3136314548555178,0.25165695406357924,0.2,0.15384615384615385
20,0.7446428571428572,0.5215758751718004,0.18936663794664568,0.5,0.38461538461538464
21,0.621031746031746,0.36388485928715814,0.2024974726661908,0.4444444444444444,0.3076923076923077
22,0.6072727272727273,0.21609519722622994,0.22074465689654388,0.3,0.23076923076923078
23,0.7327272727272727,0.283306462505951,0.20463419686352916,0.4,0.3076923076923077
24,0.7618181818181818,0.3882209348385819,0.19964943435837515,0.5,0.38461538461538464
25,0.5803571428571428,0.3257040646692882,0.21567247681926094,0.3,0.23076923076923078
26,0.6706349206349207,0.3241409577482352,0.21960338438984092,0.3333333333333333,0.23076923076923078
27,0.7581818181818182,0.4075786604216197,0.21356764699789915,0.4,0.3076923076923077
28,0.68,0.2764496575065651,0.20632604358480436,0.4,0.3076923076923077
29,0.7054545454545454,0.3657331847659594,0.18363286969603218,0.2,0.15384615384615385
30,0.7482142857142857,0.3024529771689071,0.1981699062707256,0.3,0.23076923076923078
31,0.7460317460317459,0.38735642068886433,0.19274315476368545,0.4444444444444444,0.3076923076923077
32,0.6309090909090909,0.27662258292587316,0.20720476570037485,0.2,0.15384615384615385
33,0.6781818181818181,0.37233850440746996,0.20322898245030974,0.4,0.3076923076923077
34,0.5981818181818181,0.38775965577487825,0.22875556477119133,0.3,0.23076923076923078
35,0.8,0.459832052005965,0.19723976088201797,0.4,0.3076923076923077
36,0.632936507936508,0.30265861190477217,0.19648561720924884,0.3333333333333333,0.23076923076923078
37,0.6709090909090909,0.32448505237239034,0.21951368927593914,0.3,0.23076923076923078
38,0.6963636363636364,0.3542948942122749,0.20259705484187795,0.3,0.23076923076923078
39,0.7090909090909091,0.32663487664289587,0.2042831373564924,0.3,0.23076923076923078
40,0.630357142857143,0.3397847747745468,0.20847609413079335,0.3,0.23076923076923078
41,0.6924603174603174,0.28876008939838727,0.20649452615777272,0.4444444444444444,0.3076923076923077
42,0.5727272727272728,0.22302489177489176,0.21858176574847818,0.2,0.15384615384615385
43,0.8181818181818181,0.5469936868686869,0.20294968553344128,0.5,0.38461538461538464
44,0.7036363636363636,0.4443018203312321,0.18558700194564826,0.6,0.46153846153846156
45,0.5785714285714286,0.20807317592044333,0.2131752000165499,0.2,0.15384615384615385
46,0.7371031746031746,0.3811244311244312,0.1906390021477291,0.4444444444444444,0.3076923076923077
47,0.6945454545454546,0.3537696069836124,0.2105321826309162,0.4,0.3076923076923077
48,0.7327272727272728,0.37327518886342415,0.1965803882555762,0.4,0.3076923076923077
49,0.8145454545454546,0.39988229086449334,0.20021048598171448,0.6,0.46153846153846156
